"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
99, 0.000000000000000e+00, 0.000000000000000e+00, 1.003964659506889e+00, 4.903987729793650e-04, -1.358542598329080e-02, 2.514958441557802e+00, 1.005946561723641e+00, 1.001974075678845e+00, 1.143260868015943e-02, 8.495088176629920e-01
100, 5.999999800000000e-05, 1.375329724321098e-03, 1.004957268039370e+00, 7.246719693319887e-04, 3.786178902031906e-03, 2.517420742756014e+00, 1.006965339702999e+00, 1.001998166218099e+00, 3.238685030656362e-03, 9.950485289997872e-01
101, 5.600000150000000e-04, 4.173159738460802e-03, 1.005010562788726e+00, 7.361892747536796e-03, 2.666547413354591e-02, 2.517660909468799e+00, 1.006912077830749e+00, 1.001892034882446e+00, 2.324101747973449e-02, 9.874396901069984e-01
102, 1.560000004000000e-03, 6.917517506923035e-03, 1.003802094505190e+00, 2.089547526771923e-02, 4.505876943291613e-02, 2.514876001404123e+00, 1.005458886626188e+00, 1.001650516700521e+00, 4.178368546679467e-02, 7.798409465982524e-01
103, 3.049999941000000e-03, 9.605565346412577e-03, 1.003121495657349e+00, 3.725972461097305e-02, 5.695851610185304e-02, 2.513479754328175e+00, 1.004468272907709e+00, 1.001342586372828e+00, 5.730620000603085e-02, 6.383247011013198e-01
104, 5.040000193000000e-03, 1.226032473458219e-02, 1.002240829837646e+00, 5.389287558917666e-02, 6.331346909224105e-02, 2.511599319743129e+00, 1.003260211676807e+00, 1.001017102685116e+00, 7.007733790902300e-02, 4.657445252580814e-01
105, 7.519999985000000e-03, 1.486756313872443e-02, 1.001496693732743e+00, 6.899248242796849e-02, 6.537879355974374e-02, 2.510038582138001e+00, 1.002211263288703e+00, 1.000713501662493e+00, 8.018257904231063e-02, 3.158947555289719e-01
106, 1.049000024800000e-02, 1.742916196961543e-02, 1.000867508022759e+00, 8.184192341682928e-02, 6.461556827510775e-02, 2.508725757215499e+00, 1.001317533362776e+00, 1.000449635277807e+00, 8.803227074328795e-02, 1.882190518251686e-01
107, 1.394999958600000e-02, 1.994492353858276e-02, 1.000339030455772e+00, 9.247072336300215e-02, 6.220824326266490e-02, 2.507623726685941e+00, 1.000566192546252e+00, 1.000227085101714e+00, 9.414830434070920e-02, 8.088464946452517e-02
108, 1.789999939500000e-02, 2.241364555514381e-02, 9.999171207727570e-01, 1.010724159108141e-01, 5.892710058734857e-02, 2.506748654102900e+00, 9.999616274432412e-01, 1.000044510359469e+00, 9.888556264057934e-02, -5.481793822679852e-03
109, 2.232000045500000e-02, 2.482329437156798e-02, 9.995752274958277e-01, 1.080136175006225e-01, 5.525148040225826e-02, 2.506040318597846e+00, 9.994709428752734e-01, 9.998956710633822e-01, 1.025869589237022e-01, -7.557958924665965e-02
110, 2.723000012300000e-02, 2.718419978786347e-02, 9.992974126983115e-01, 1.135939245960500e-01, 5.149067135655522e-02, 2.505464375527876e+00, 9.990725891553478e-01, 9.997750183878127e-01, 1.054929062478602e-01, -1.324872635217428e-01
